Date,country,avgtemp_c,maxtemp_c,mintemp_c,totalprecip_mm,avghumidity,maxwind_kph
2016-07-04,india,26.2,27.7,25.6,25.5,91.0,19.8
2016-07-04,mexico,28.1,32.6,24.2,0.0,70.0,10.9
2016-07-05,india,26.4,27.6,25.4,24.67,90.0,20.5
2016-07-05,mexico,28.6,33.5,23.4,0.0,67.0,14.4
2016-07-06,india,26.5,27.6,25.2,11.3,89.0,15.1
2016-07-06,mexico,28.4,32.2,23.8,0.6,66.0,10.4
2016-07-07,india,26.3,27.6,25.0,5.7,89.0,16.6
2016-07-07,mexico,28.7,32.3,24.4,0.0,66.0,10.4
2016-07-08,india,26.6,27.8,25.6,6.7,88.0,20.9
2016-07-08,mexico,28.3,31.6,25.1,3.1,66.0,10.8
2016-07-09,india,25.9,26.7,25.4,25.5,89.0,23.8
2016-07-09,mexico,27.2,31.2,24.8,14.3,70.0,10.1
2016-07-10,india,26.0,26.7,25.4,45.3,90.0,25.2
2016-07-10,mexico,28.5,32.9,24.3,0.3,65.0,11.5
2016-07-11,india,26.0,26.4,25.6,48.7,90.0,24.5
2016-07-11,mexico,28.7,33.2,24.6,0.0,66.0,11.4
2016-07-12,india,25.7,26.4,24.9,32.2,91.0,23.4
2016-07-12,mexico,27.6,31.5,23.8,1.7,64.0,11.5
2016-07-13,india,25.9,27.7,24.9,20.85,90.0,20.6
2016-07-13,mexico,27.9,31.4,23.9,0.3,67.0,10.3
2016-07-14,india,26.3,28.4,24.9,9.7,89.0,16.9
2016-07-14,mexico,28.1,32.6,23.8,0.0,68.0,13.4
2016-07-15,india,26.5,28.5,25.0,4.3,88.0,11.5
2016-07-15,mexico,27.8,32.8,23.3,0.9,67.0,12.1
2016-07-16,india,26.4,28.5,25.0,8.0,88.0,14.0
2016-07-16,mexico,27.7,32.5,24.0,1.1,67.0,12.2
2016-07-17,india,26.0,28.1,24.9,17.2,87.0,13.7
2016-07-17,mexico,27.9,32.3,23.8,3.4,66.0,11.5
2016-07-18,india,26.1,26.8,24.8,17.5,88.0,20.2
2016-07-18,mexico,27.1,31.0,24.3,0.0,71.0,10.7
2016-07-19,india,26.2,26.9,25.7,15.2,88.0,15.8
2016-07-19,mexico,26.8,30.1,24.3,14.6,72.0,10.6
2016-07-20,india,26.0,26.6,25.7,30.3,88.0,19.6
2016-07-20,mexico,26.3,29.7,24.2,17.1,71.0,11.2
2016-07-21,india,26.1,26.7,25.6,17.6,88.0,19.5
2016-07-21,mexico,26.9,30.3,24.2,0.1,71.0,10.5
2016-07-22,india,26.1,26.8,25.6,26.8,87.0,21.0
2016-07-22,mexico,26.9,30.2,24.3,0.0,71.0,10.2
2016-07-23,india,26.0,26.7,25.5,50.1,88.0,21.9
2016-07-23,mexico,26.9,30.0,24.4,0.0,72.0,10.0
2016-07-24,india,26.1,26.8,25.5,27.1,88.0,20.1
2016-07-24,mexico,27.1,30.8,24.1,0.0,72.0,11.0
2016-07-25,india,26.2,27.7,25.5,23.1,87.0,20.1
2016-07-25,mexico,27.3,31.0,24.4,0.0,73.0,11.4
2016-07-26,india,26.1,27.7,25.4,5.6,87.0,17.3
2016-07-26,mexico,27.3,31.1,24.4,0.0,72.0,10.0
2016-07-27,india,25.9,27.3,25.1,14.8,88.0,19.2
2016-07-27,mexico,27.3,30.9,24.3,1.6,70.0,11.2
2016-07-28,india,25.8,26.8,24.4,27.9,88.0,18.8
2016-07-28,mexico,27.9,32.2,23.1,1.1,67.0,13.0
2016-07-29,india,25.6,26.8,24.7,52.0,89.0,15.1
2016-07-29,mexico,28.2,33.2,23.9,0.0,62.0,10.4
2016-07-30,india,25.2,26.7,24.4,35.86,92.0,16.9
2016-07-30,mexico,26.7,30.3,22.9,0.9,69.0,9.4
2016-07-31,india,24.7,24.9,24.3,64.68,93.0,18.0
2016-07-31,mexico,27.9,32.3,23.7,0.0,64.0,12.6
2016-08-01,india,25.0,25.3,24.7,66.4,93.0,23.4
2016-08-01,mexico,28.3,33.3,23.7,0.0,63.0,11.0
2016-08-02,india,25.2,26.2,24.7,38.0,93.0,20.8
2016-08-02,mexico,29.0,33.6,24.3,0.0,65.0,13.0
2016-08-03,india,25.3,26.8,24.6,29.84,92.0,22.7
2016-08-03,mexico,28.9,33.7,24.8,0.0,66.0,11.0
2016-08-04,india,25.5,26.4,24.6,18.2,91.0,20.9
2016-08-04,mexico,25.9,28.8,23.7,17.12,75.0,14.5
2016-08-05,india,25.4,25.8,24.9,21.6,91.0,23.8
2016-08-05,mexico,25.6,29.8,22.8,6.8,71.0,18.4
2016-08-06,india,25.8,27.4,25.0,20.5,91.0,24.1
2016-08-06,mexico,27.0,31.0,23.8,3.9,68.0,13.0
2016-08-07,india,25.8,26.9,24.7,14.7,90.0,21.2
2016-08-07,mexico,28.2,32.8,24.2,0.1,71.0,13.3
2016-08-08,india,26.2,27.9,24.7,12.2,91.0,17.6
2016-08-08,mexico,28.1,32.3,24.2,0.0,69.0,11.4
2016-08-09,india,26.1,28.0,24.8,14.2,91.0,19.4
2016-08-09,mexico,28.2,32.5,25.1,0.4,71.0,11.4
2016-08-10,india,26.0,28.0,24.8,15.5,90.0,20.9
2016-08-10,mexico,28.6,33.0,24.3,0.0,67.0,10.8
2016-08-11,india,25.9,27.4,24.8,28.7,91.0,17.9
2016-08-11,mexico,28.7,33.2,23.8,2.1,66.0,13.1
2016-08-12,india,25.6,27.1,24.7,9.2,92.0,16.1
2016-08-12,mexico,28.1,32.8,24.0,6.3,67.0,10.8
2016-08-13,india,26.1,27.8,24.7,4.6,90.0,17.6
2016-08-13,mexico,27.0,31.5,23.5,2.53,77.0,13.0
2016-08-14,india,26.3,27.9,25.1,4.6,89.0,17.6
2016-08-14,mexico,27.0,31.3,23.6,10.4,76.0,8.6
2016-08-15,india,26.1,28.1,25.0,6.9,88.0,19.1
2016-08-15,mexico,26.9,30.6,23.8,1.1,73.0,9.5
2016-08-16,india,26.4,28.2,25.0,6.8,88.0,20.2
2016-08-16,mexico,26.5,32.1,23.4,2.8,73.0,13.9
2016-08-17,india,26.4,28.1,24.7,5.9,89.0,16.6
2016-08-17,mexico,27.0,32.0,23.7,0.0,79.0,9.0
2016-08-18,india,25.6,26.8,24.3,10.0,87.0,17.3
2016-08-18,mexico,27.9,32.8,23.3,0.0,72.0,11.2
2016-08-19,india,26.5,28.8,24.4,5.7,87.0,13.3
2016-08-19,mexico,28.5,33.3,23.3,0.0,67.0,10.4
2016-08-20,india,26.5,28.8,24.4,3.5,84.0,9.7
2016-08-20,mexico,28.4,33.0,24.2,0.9,69.0,13.3
2016-08-21,india,25.9,27.8,23.9,8.8,86.0,16.2
2016-08-21,mexico,28.1,32.7,24.3,0.7,71.0,10.8
2016-08-22,india,25.6,27.6,24.4,8.9,90.0,15.8
2016-08-22,mexico,27.7,31.8,24.6,1.1,71.0,11.9
2016-08-23,india,25.6,27.5,24.4,18.19,89.0,15.6
2016-08-23,mexico,28.4,33.5,23.4,0.1,68.0,13.3
2016-08-24,india,26.0,28.2,23.9,10.4,88.0,13.7
2016-08-24,mexico,28.3,33.7,23.2,0.0,67.0,13.1
2016-08-25,india,26.2,28.4,24.7,3.4,87.0,11.5
2016-08-25,mexico,27.5,33.2,23.1,0.0,70.0,6.5
2016-08-26,india,26.2,28.3,24.6,2.8,86.0,12.6
2016-08-26,mexico,26.7,30.8,23.3,16.9,72.0,10.4
2016-08-27,india,26.2,27.9,24.8,2.1,86.0,13.7
2016-08-27,mexico,27.3,31.5,23.0,2.1,71.0,11.0
2016-08-28,india,25.9,27.4,24.8,10.6,88.0,11.9
2016-08-28,mexico,26.2,29.8,23.4,32.2,76.0,12.6
2016-08-29,india,26.6,28.3,25.3,8.3,87.0,16.6
2016-08-29,mexico,26.8,31.4,22.5,1.7,76.0,13.7
2016-08-30,india,26.3,28.0,25.1,4.0,87.0,15.1
2016-08-30,mexico,27.0,31.0,23.6,32.2,73.0,4.7
2016-08-31,india,26.5,27.9,25.6,11.2,85.0,13.0
2016-08-31,mexico,25.1,27.3,22.6,19.1,83.0,8.6
2016-09-01,india,26.1,28.0,24.6,11.6,86.0,13.0
2016-09-01,mexico,26.5,30.0,23.1,0.4,76.0,14.2
2016-09-02,india,26.1,28.7,24.4,5.9,84.0,12.2
2016-09-02,mexico,26.2,31.3,23.3,13.08,75.0,17.8
2016-09-03,india,25.7,27.6,24.2,4.1,84.0,11.2
2016-09-03,mexico,24.4,27.0,22.3,22.13,85.0,10.8
2016-09-04,india,26.1,28.5,23.8,3.5,83.0,9.4
2016-09-04,mexico,25.3,28.3,22.3,0.8,77.0,12.2
2016-09-05,india,26.1,28.7,23.4,3.1,82.0,9.7
2016-09-05,mexico,27.5,32.7,23.2,0.0,65.0,11.2
2016-09-06,india,25.6,28.0,23.4,2.7,83.0,10.1
2016-09-06,mexico,27.2,31.4,23.3,0.0,68.0,10.6
2016-09-07,india,26.0,28.9,22.7,2.0,80.0,12.2
2016-09-07,mexico,27.0,32.1,23.5,1.1,70.0,11.8
2016-09-08,india,26.5,29.1,23.9,2.6,79.0,10.4
2016-09-08,mexico,27.0,31.5,22.3,0.6,69.0,11.8
2016-09-09,india,26.5,29.1,23.5,1.5,81.0,13.3
2016-09-09,mexico,27.4,32.4,22.4,0.0,65.0,10.2
2016-09-10,india,26.2,28.8,23.4,1.6,81.0,12.2
2016-09-10,mexico,27.5,32.4,23.3,0.3,67.0,11.2
2016-09-11,india,26.3,28.8,23.6,2.4,81.0,12.2
2016-09-11,mexico,26.9,31.1,23.1,7.6,74.0,12.7
2016-09-12,india,26.1,28.9,23.8,1.7,79.0,10.8
2016-09-12,mexico,26.3,30.8,23.5,42.8,77.0,12.2
2016-09-13,india,26.6,29.1,23.6,2.1,81.0,10.1
2016-09-13,mexico,25.7,29.0,22.8,21.7,73.0,9.7
2016-09-14,india,25.8,27.7,24.5,6.6,87.0,7.6
2016-09-14,mexico,26.2,30.5,23.2,14.0,76.0,9.4
2016-09-15,india,25.2,26.5,24.2,14.1,90.0,10.4
2016-09-15,mexico,25.7,30.0,22.7,15.11,78.0,10.4
2016-09-16,india,25.2,26.3,24.3,58.6,93.0,19.8
2016-09-16,mexico,26.3,30.8,22.6,11.0,78.0,11.2
2016-09-17,india,25.4,26.0,24.7,52.02,90.0,20.5
2016-09-17,mexico,26.6,31.8,22.2,10.5,79.0,10.4
2016-09-18,india,25.4,27.2,24.2,14.4,89.0,18.9
2016-09-18,mexico,27.0,32.0,22.6,0.0,75.0,9.4
2016-09-19,india,25.8,28.0,24.0,5.6,88.0,17.0
2016-09-19,mexico,27.5,32.6,23.3,0.0,74.0,13.4
2016-09-20,india,25.8,27.3,24.6,3.9,86.0,17.3
2016-09-20,mexico,27.2,31.6,23.6,0.3,73.0,11.2
2016-09-21,india,25.0,25.7,24.2,17.1,90.0,18.2
2016-09-21,mexico,26.8,31.1,23.4,0.3,73.0,8.0
2016-09-22,india,25.1,26.6,24.1,26.2,92.0,22.3
2016-09-22,mexico,26.7,30.8,23.0,2.8,73.0,9.7
2016-09-23,india,25.1,26.5,24.5,107.0,92.0,21.2
2016-09-23,mexico,25.4,29.1,22.8,27.9,73.0,10.3
2016-09-24,india,24.8,25.5,24.2,48.7,92.0,20.3
2016-09-24,mexico,26.1,30.1,23.3,6.5,69.0,11.5
2016-09-25,india,25.8,27.4,23.8,2.7,89.0,16.9
2016-09-25,mexico,26.0,30.9,22.0,3.2,72.0,12.6
2016-09-26,india,26.1,28.6,23.4,2.5,88.0,16.1
2016-09-26,mexico,26.5,31.7,21.9,0.2,73.0,11.2
2016-09-27,india,26.4,28.6,24.3,1.7,87.0,15.1
2016-09-27,mexico,26.7,30.8,23.3,2.6,71.0,11.5
2016-09-28,india,26.8,30.4,24.3,0.9,88.0,16.6
2016-09-28,mexico,26.8,31.4,23.1,7.3,73.0,11.5
2016-09-29,india,26.5,28.7,24.5,0.1,86.0,15.5
2016-09-29,mexico,27.1,32.5,22.4,0.0,73.0,11.9
2016-09-30,india,26.6,28.8,24.5,0.8,85.0,15.8
2016-09-30,mexico,27.2,32.4,23.7,0.0,72.0,10.6
2016-10-01,india,25.9,28.4,23.6,0.2,87.0,14.0
2016-10-01,mexico,27.1,32.2,22.5,0.0,71.0,9.2
2016-10-02,india,24.8,26.3,23.2,3.6,91.0,8.4
2016-10-02,mexico,27.0,32.5,23.1,0.0,70.0,8.6
2016-10-03,india,24.5,25.6,23.0,6.1,91.0,8.3
2016-10-03,mexico,26.7,31.6,23.5,0.4,72.0,8.2
2016-10-04,india,25.4,27.5,23.5,5.8,86.0,9.0
2016-10-04,mexico,26.8,31.2,22.8,0.0,72.0,10.3
2016-10-05,india,25.7,28.2,23.5,3.1,86.0,12.6
2016-10-05,mexico,26.9,31.8,22.6,0.0,73.0,10.8
2016-10-06,india,25.6,28.0,23.4,3.0,85.0,8.6
2016-10-06,mexico,26.8,31.4,23.0,0.3,72.0,11.3
2016-10-07,india,26.3,28.8,23.7,2.5,85.0,12.2
2016-10-07,mexico,26.6,30.8,23.3,3.6,71.0,10.6
2016-10-08,india,26.2,28.6,23.7,4.5,87.0,14.0
2016-10-08,mexico,26.4,30.8,23.0,3.1,73.0,10.4
2016-10-09,india,26.1,28.3,24.0,6.9,85.0,11.2
2016-10-09,mexico,26.5,30.8,22.9,0.3,70.0,10.4
2016-10-10,india,26.2,29.1,23.5,16.3,85.0,8.6
2016-10-10,mexico,26.3,30.0,23.4,2.0,74.0,10.8
2016-10-11,india,26.4,29.1,23.9,6.0,87.0,13.0
2016-10-11,mexico,26.4,30.9,23.1,1.8,76.0,12.0
2016-10-12,india,27.1,29.7,24.0,0.4,84.0,13.3
2016-10-12,mexico,27.1,32.5,23.3,0.0,72.0,10.4
2016-10-13,india,27.3,30.1,24.2,0.6,84.0,13.0
2016-10-13,mexico,27.0,32.3,23.2,0.8,70.0,11.5
2016-10-14,india,27.8,31.0,23.2,0.0,75.0,11.5
2016-10-14,mexico,26.5,31.1,22.3,0.5,69.0,11.2
2016-10-15,india,28.1,32.0,24.5,0.0,73.0,9.0
2016-10-15,mexico,26.3,31.5,23.1,15.4,73.0,11.2
2016-10-16,india,28.2,31.7,25.1,0.0,73.0,12.2
2016-10-16,mexico,26.5,32.1,23.0,0.4,72.0,11.0
2016-10-17,india,28.0,32.3,24.8,0.0,68.0,8.6
2016-10-17,mexico,25.9,30.4,23.4,10.8,73.0,10.1
2016-10-18,india,28.0,32.4,23.0,0.0,66.0,11.2
2016-10-18,mexico,25.8,29.8,23.2,7.8,73.0,10.9
2016-10-19,india,27.2,32.2,22.1,0.0,64.0,10.1
2016-10-19,mexico,26.4,30.4,23.6,9.0,72.0,7.9
2016-10-20,india,27.1,32.2,23.1,0.0,68.0,9.4
2016-10-20,mexico,26.3,31.0,22.9,6.78,74.0,9.1
2016-10-21,india,27.4,32.9,22.7,0.0,66.0,10.1
2016-10-21,mexico,25.8,29.5,23.4,18.3,75.0,10.4
2016-10-22,india,27.4,32.9,22.7,0.0,67.0,10.4
2016-10-22,mexico,25.8,30.4,22.1,1.81,77.0,10.1
2016-10-23,india,26.8,30.5,22.6,0.0,73.0,10.1
2016-10-23,mexico,25.9,31.1,21.8,0.0,73.0,9.4
2016-10-24,india,27.2,29.7,23.5,0.0,78.0,13.3
2016-10-24,mexico,26.8,32.0,22.7,0.0,69.0,10.1
2016-10-25,india,26.5,31.1,22.6,0.0,75.0,16.2
2016-10-25,mexico,26.6,31.9,22.6,0.0,68.0,9.0
2016-10-26,india,26.7,32.1,21.7,0.0,69.0,12.6
2016-10-26,mexico,26.0,31.5,21.5,0.0,67.0,10.1
2016-10-27,india,27.1,32.3,21.7,0.0,61.0,12.2
2016-10-27,mexico,25.8,31.3,21.5,0.0,66.0,10.8
2016-10-28,india,26.8,32.0,21.7,0.0,59.0,10.4
2016-10-28,mexico,26.3,31.5,21.9,4.9,65.0,11.5
2016-10-29,india,26.0,32.4,21.2,0.0,57.0,9.7
2016-10-29,mexico,26.9,31.3,22.5,0.0,67.0,10.2
2016-10-30,india,26.6,33.2,21.3,0.0,58.0,12.4
2016-10-30,mexico,26.8,32.1,22.5,0.0,68.0,11.0
2016-10-31,india,28.1,33.1,23.5,0.0,69.0,10.8
2016-10-31,mexico,26.9,32.6,22.5,0.0,68.0,10.1
2016-11-01,india,28.4,32.3,24.2,0.0,66.0,11.9
2016-11-01,mexico,27.1,32.8,23.4,0.0,69.0,11.2
2016-11-02,india,27.4,32.3,22.9,0.0,57.0,11.2
2016-11-02,mexico,26.5,31.0,23.6,32.8,71.0,9.0
2016-11-03,india,27.1,32.2,22.1,0.0,54.0,11.9
2016-11-03,mexico,25.6,30.0,23.1,6.3,77.0,9.7
2016-11-04,india,26.4,31.9,21.2,0.0,57.0,10.1
2016-11-04,mexico,26.3,31.4,22.8,0.6,77.0,9.7
2016-11-05,india,24.9,30.5,20.4,0.0,70.0,8.1
2016-11-05,mexico,26.3,30.6,22.8,17.8,74.0,10.7
2016-11-06,india,24.9,30.4,20.6,0.0,72.0,9.7
2016-11-06,mexico,26.1,31.2,22.5,0.7,74.0,9.4
2016-11-07,india,25.1,30.4,20.5,0.0,66.0,10.9
2016-11-07,mexico,26.1,31.3,22.0,0.0,73.0,10.8
2016-11-08,india,25.9,31.7,20.6,0.0,51.0,11.5
2016-11-08,mexico,26.1,31.4,22.1,0.2,73.0,8.8
2016-11-09,india,26.2,31.8,20.9,0.0,50.0,13.3
2016-11-09,mexico,26.7,31.4,23.5,0.0,72.0,10.3
2016-11-10,india,25.9,31.5,20.8,0.0,51.0,12.6
2016-11-10,mexico,27.0,32.3,22.3,0.0,69.0,10.7
2016-11-11,india,25.7,32.6,20.3,0.0,48.0,10.4
2016-11-11,mexico,27.6,32.8,22.9,0.0,66.0,10.4
2016-11-12,india,25.6,32.5,20.6,0.0,49.0,11.2
2016-11-12,mexico,27.7,32.3,24.7,0.0,66.0,9.6
2016-11-13,india,26.0,31.9,21.3,0.0,52.0,11.2
2016-11-13,mexico,26.8,32.1,23.9,0.3,69.0,10.1
2016-11-14,india,27.1,31.9,22.9,0.0,59.0,11.2
2016-11-14,mexico,26.5,32.1,22.2,0.0,70.0,11.2
2016-11-15,india,27.6,32.0,23.7,1.2,65.0,8.6
2016-11-15,mexico,26.3,31.4,22.9,0.0,72.0,9.0
2016-11-16,india,28.0,33.8,23.3,0.8,71.0,13.3
2016-11-16,mexico,26.3,31.9,22.4,0.0,74.0,7.9
2016-11-17,india,27.8,32.4,23.0,0.0,63.0,12.7
2016-11-17,mexico,26.5,31.2,23.0,1.06,70.0,9.1
2016-11-18,india,26.7,31.4,22.3,0.0,58.0,13.7
2016-11-18,mexico,26.8,31.9,22.9,0.0,69.0,9.5
2016-11-19,india,26.3,30.7,21.9,0.0,51.0,12.2
2016-11-19,mexico,27.2,32.1,23.7,0.0,63.0,10.1
2016-11-20,india,26.0,30.6,20.7,0.0,47.0,11.9
2016-11-20,mexico,26.6,32.0,22.9,0.0,58.0,10.1
2016-11-21,india,25.9,32.7,21.0,0.0,48.0,9.7
2016-11-21,mexico,25.9,31.3,21.1,0.0,60.0,11.2
2016-11-22,india,26.3,33.1,21.2,0.0,51.0,11.9
2016-11-22,mexico,25.5,31.3,20.6,0.0,61.0,11.5
2016-11-23,india,26.3,33.3,21.5,0.0,49.0,10.8
2016-11-23,mexico,25.8,31.6,20.9,0.0,59.0,11.5
2016-11-24,india,26.2,32.4,21.5,0.0,48.0,11.5
2016-11-24,mexico,26.7,32.6,22.1,0.0,61.0,12.6
2016-11-25,india,26.3,33.1,21.6,0.0,49.0,17.3
2016-11-25,mexico,26.9,32.5,22.1,0.0,61.0,11.2
2016-11-26,india,26.2,31.5,21.4,0.0,46.0,13.3
2016-11-26,mexico,26.5,31.9,22.4,0.0,72.0,9.4
2016-11-27,india,26.0,32.1,20.2,0.0,44.0,10.4
2016-11-27,mexico,26.8,32.0,23.1,1.1,70.0,9.7
2016-11-28,india,26.5,34.9,20.1,0.0,47.0,9.7
2016-11-28,mexico,27.0,31.9,22.7,0.0,71.0,10.8
2016-11-29,india,25.8,32.0,20.4,0.0,53.0,10.1
2016-11-29,mexico,25.9,30.6,22.4,0.0,71.0,12.2
2016-11-30,india,25.9,33.4,20.7,0.0,51.0,11.5
2016-11-30,mexico,25.9,31.3,22.1,0.0,64.0,14.0
2016-12-01,india,26.1,33.2,21.7,0.0,47.0,9.7
2016-12-01,mexico,26.8,31.9,23.6,0.0,71.0,11.9
2016-12-02,india,26.2,31.8,22.0,0.0,47.0,12.2
2016-12-02,mexico,26.8,32.3,22.5,0.0,72.0,11.5
2016-12-03,india,27.6,31.3,22.5,0.0,59.0,14.2
2016-12-03,mexico,26.8,32.2,23.4,0.0,70.0,9.6
2016-12-04,india,28.0,32.0,24.5,0.7,69.0,13.3
2016-12-04,mexico,26.9,31.8,23.3,0.0,65.0,12.2
2016-12-05,india,27.7,31.5,24.0,0.0,69.0,10.4
2016-12-05,mexico,27.1,31.9,24.2,0.0,63.0,11.5
2016-12-06,india,27.2,32.3,22.3,0.0,54.0,12.2
2016-12-06,mexico,26.7,31.4,22.8,0.0,68.0,11.2
2016-12-07,india,25.6,31.5,21.0,0.0,50.0,14.4
2016-12-07,mexico,27.1,32.0,23.2,0.0,70.0,11.2
2016-12-08,india,25.5,31.5,20.6,0.0,49.0,11.9
2016-12-08,mexico,27.1,31.9,23.3,0.1,71.0,11.3
2016-12-09,india,25.8,31.9,20.9,0.0,48.0,14.0
2016-12-09,mexico,27.2,32.1,23.5,0.0,67.0,12.2
2016-12-10,india,24.8,31.3,20.0,0.0,48.0,15.5
2016-12-10,mexico,27.0,32.0,23.4,0.0,62.0,10.8
2016-12-11,india,24.4,30.6,19.5,0.0,46.0,13.9
2016-12-11,mexico,26.6,32.2,21.7,0.0,61.0,10.1
2016-12-12,india,25.1,31.4,19.4,0.0,45.0,13.0
2016-12-12,mexico,26.8,32.6,22.2,0.0,61.0,10.8
2016-12-13,india,26.2,31.2,20.9,0.0,45.0,15.6
2016-12-13,mexico,26.5,31.6,22.1,0.3,68.0,8.6
2016-12-14,india,27.9,30.7,24.7,0.6,60.0,11.9
2016-12-14,mexico,26.7,32.0,22.9,0.2,68.0,10.1
2016-12-15,india,28.1,32.4,24.5,0.0,67.0,15.5
2016-12-15,mexico,27.6,32.1,25.1,0.1,73.0,11.0
2016-12-16,india,27.9,32.3,24.0,0.0,66.0,13.7
2016-12-16,mexico,27.0,32.7,22.7,0.0,66.0,11.2
2016-12-17,india,27.5,32.0,23.7,0.0,66.0,9.4
2016-12-17,mexico,27.0,32.8,22.5,0.0,65.0,10.8
2016-12-18,india,27.3,31.4,23.1,0.0,54.0,16.6
2016-12-18,mexico,27.6,32.4,23.3,0.0,68.0,11.5
2016-12-19,india,26.3,31.3,22.1,0.0,53.0,12.2
2016-12-19,mexico,28.4,32.8,25.0,0.0,63.0,12.6
2016-12-20,india,26.3,33.4,21.7,0.0,49.0,12.6
2016-12-20,mexico,28.0,32.7,24.4,0.0,63.0,12.2
2016-12-21,india,26.3,31.6,21.6,0.0,45.0,13.0
2016-12-21,mexico,26.6,32.3,22.1,0.0,63.0,11.5
2016-12-22,india,25.8,32.3,20.9,0.0,48.0,13.7
2016-12-22,mexico,26.3,32.1,22.0,0.0,57.0,13.0
2016-12-23,india,25.2,31.8,19.8,0.0,51.0,13.0
2016-12-23,mexico,25.8,31.2,20.7,0.0,54.0,13.0
2016-12-24,india,25.4,33.4,19.9,0.0,48.0,11.9
2016-12-24,mexico,26.1,32.3,21.1,0.0,59.0,11.5
2016-12-25,india,24.6,30.6,20.4,0.0,51.0,8.1
2016-12-25,mexico,26.4,32.2,21.6,0.0,63.0,13.0
2016-12-26,india,24.8,31.4,19.7,0.0,55.0,10.8
2016-12-26,mexico,26.8,32.6,22.0,0.0,62.0,11.9
2016-12-27,india,25.8,30.6,21.4,0.0,44.0,13.7
2016-12-27,mexico,27.2,32.4,23.6,0.0,63.0,11.9
2016-12-28,india,25.9,33.0,21.4,0.0,41.0,15.1
2016-12-28,mexico,26.9,32.3,22.7,0.0,64.0,14.4
2016-12-29,india,25.9,30.6,21.4,0.0,43.0,11.2
2016-12-29,mexico,26.8,32.6,22.2,0.0,61.0,13.0
2016-12-30,india,25.7,33.7,21.0,0.0,47.0,11.2
2016-12-30,mexico,27.0,32.1,23.0,0.0,61.0,13.3
2016-12-31,india,25.6,32.9,21.1,0.0,51.0,13.7
2016-12-31,mexico,26.4,32.0,21.8,0.0,59.0,12.6
2017-01-01,india,25.4,30.7,21.4,0.0,54.0,10.1
2017-01-01,mexico,26.1,31.8,22.0,0.0,63.0,13.3
2017-01-02,india,25.5,30.9,21.2,0.0,53.0,10.8
2017-01-02,mexico,26.4,31.7,21.8,0.0,59.0,12.2
